timestamp,participant,hour_of_day,day_of_week,sleep_duration,deep_sleep_min,resting_hr,stress,steps_last_3h,task_density,focus_proxy,resting_hr_delta_7d,data_origin
2026-06-14T12:00:00+00:00,drift-user,12,6,8.21,112.1,59.7,36.5,871.2,2,4.359,-1.3,synthetic
2026-06-14T13:00:00+00:00,drift-user,13,6,8.21,112.1,59.7,36.5,543.7,2,3.677,-1.3,synthetic
2026-06-14T14:00:00+00:00,drift-user,14,6,8.21,112.1,59.7,36.5,334.1,3,3.468,-1.3,synthetic
2026-06-14T15:00:00+00:00,drift-user,15,6,8.21,112.1,59.7,36.5,240.4,2,3.729,-1.3,synthetic
2026-06-14T16:00:00+00:00,drift-user,16,6,8.21,112.1,59.7,36.5,464.5,3,4.365,-1.3,synthetic
2026-06-14T17:00:00+00:00,drift-user,17,6,8.21,112.1,59.7,36.5,573.7,4,4.11,-1.3,synthetic
2026-06-14T18:00:00+00:00,drift-user,18,6,8.21,112.1,59.7,36.5,999.0,2,3.961,-1.3,synthetic
2026-06-14T19:00:00+00:00,drift-user,19,6,8.21,112.1,59.7,36.5,1433.4,3,3.23,-1.3,synthetic
2026-06-14T20:00:00+00:00,drift-user,20,6,8.21,112.1,59.7,36.5,1365.5,2,2.823,-1.3,synthetic
2026-06-14T21:00:00+00:00,drift-user,21,6,8.21,112.1,59.7,36.5,884.1,0,2.118,-1.3,synthetic
2026-06-14T22:00:00+00:00,drift-user,22,6,8.21,112.1,59.7,36.5,245.0,2,2.221,-1.3,synthetic
2026-06-14T23:00:00+00:00,drift-user,23,6,8.21,112.1,59.7,36.5,234.7,0,1.813,-1.3,synthetic
2026-06-15T09:00:00+00:00,drift-user,9,0,6.32,58.7,60.6,50.0,119.6,2,1.744,-0.27,synthetic
2026-06-15T10:00:00+00:00,drift-user,10,0,6.32,58.7,60.6,50.0,482.7,1,2.476,-0.27,synthetic
2026-06-15T11:00:00+00:00,drift-user,11,0,6.32,58.7,60.6,50.0,588.9,3,2.28,-0.27,synthetic
2026-06-15T12:00:00+00:00,drift-user,12,0,6.32,58.7,60.6,50.0,469.3,4,2.988,-0.27,synthetic
2026-06-15T13:00:00+00:00,drift-user,13,0,6.32,58.7,60.6,50.0,220.9,2,2.387,-0.27,synthetic
2026-06-15T14:00:00+00:00,drift-user,14,0,6.32,58.7,60.6,50.0,164.4,1,2.89,-0.27,synthetic
2026-06-15T15:00:00+00:00,drift-user,15,0,6.32,58.7,60.6,50.0,367.2,0,1.588,-0.27,synthetic
2026-06-15T16:00:00+00:00,drift-user,16,0,6.32,58.7,60.6,50.0,252.5,0,1.98,-0.27,synthetic
2026-06-15T17:00:00+00:00,drift-user,17,0,6.32,58.7,60.6,50.0,872.2,2,2.262,-0.27,synthetic
2026-06-15T18:00:00+00:00,drift-user,18,0,6.32,58.7,60.6,50.0,1487.2,1,1.902,-0.27,synthetic
2026-06-15T19:00:00+00:00,drift-user,19,0,6.32,58.7,60.6,50.0,2009.8,2,1.586,-0.27,synthetic
2026-06-15T20:00:00+00:00,drift-user,20,0,6.32,58.7,60.6,50.0,1494.7,1,1.214,-0.27,synthetic
2026-06-15T21:00:00+00:00,drift-user,21,0,6.32,58.7,60.6,50.0,710.7,1,1.231,-0.27,synthetic
2026-06-15T22:00:00+00:00,drift-user,22,0,6.32,58.7,60.6,50.0,219.7,0,1.0,-0.27,synthetic
2026-06-15T23:00:00+00:00,drift-user,23,0,6.32,58.7,60.6,50.0,197.6,2,1.0,-0.27,synthetic
2026-06-16T08:00:00+00:00,drift-user,8,1,7.09,68.9,62.5,37.1,201.6,1,2.753,1.23,synthetic
2026-06-16T09:00:00+00:00,drift-user,9,1,7.09,68.9,62.5,37.1,579.1,1,2.927,1.23,synthetic
2026-06-16T10:00:00+00:00,drift-user,10,1,7.09,68.9,62.5,37.1,994.1,2,2.261,1.23,synthetic
2026-06-16T11:00:00+00:00,drift-user,11,1,7.09,68.9,62.5,37.1,1100.2,1,3.122,1.23,synthetic
2026-06-16T12:00:00+00:00,drift-user,12,1,7.09,68.9,62.5,37.1,832.8,2,2.419,1.23,synthetic
2026-06-16T13:00:00+00:00,drift-user,13,1,7.09,68.9,62.5,37.1,544.1,2,3.008,1.23,synthetic
2026-06-16T14:00:00+00:00,drift-user,14,1,7.09,68.9,62.5,37.1,239.6,2,2.094,1.23,synthetic
2026-06-16T15:00:00+00:00,drift-user,15,1,7.09,68.9,62.5,37.1,258.9,0,2.544,1.23,synthetic
2026-06-16T16:00:00+00:00,drift-user,16,1,7.09,68.9,62.5,37.1,426.9,1,2.059,1.23,synthetic
2026-06-16T17:00:00+00:00,drift-user,17,1,7.09,68.9,62.5,37.1,1016.6,1,2.192,1.23,synthetic
2026-06-16T18:00:00+00:00,drift-user,18,1,7.09,68.9,62.5,37.1,1252.9,0,2.42,1.23,synthetic
2026-06-16T19:00:00+00:00,drift-user,19,1,7.09,68.9,62.5,37.1,1511.5,0,2.546,1.23,synthetic
2026-06-16T20:00:00+00:00,drift-user,20,1,7.09,68.9,62.5,37.1,1367.5,0,2.014,1.23,synthetic
2026-06-16T21:00:00+00:00,drift-user,21,1,7.09,68.9,62.5,37.1,1104.2,1,1.733,1.23,synthetic
2026-06-16T22:00:00+00:00,drift-user,22,1,7.09,68.9,62.5,37.1,551.9,0,1.851,1.23,synthetic
2026-06-16T23:00:00+00:00,drift-user,23,1,7.09,68.9,62.5,37.1,182.4,3,1.171,1.23,synthetic
2026-06-17T09:00:00+00:00,drift-user,9,2,7.67,88.4,62.2,35.4,475.2,3,3.058,0.74,synthetic
2026-06-17T10:00:00+00:00,drift-user,10,2,7.67,88.4,62.2,35.4,875.0,2,2.426,0.74,synthetic
2026-06-17T11:00:00+00:00,drift-user,11,2,7.67,88.4,62.2,35.4,1055.1,2,2.81,0.74,synthetic
2026-06-17T12:00:00+00:00,drift-user,12,2,7.67,88.4,62.2,35.4,667.5,1,3.365,0.74,synthetic
2026-06-17T13:00:00+00:00,drift-user,13,2,7.67,88.4,62.2,35.4,269.6,1,2.913,0.74,synthetic
2026-06-17T14:00:00+00:00,drift-user,14,2,7.67,88.4,62.2,35.4,178.8,0,2.543,0.74,synthetic
2026-06-17T15:00:00+00:00,drift-user,15,2,7.67,88.4,62.2,35.4,296.7,1,2.403,0.74,synthetic
2026-06-17T16:00:00+00:00,drift-user,16,2,7.67,88.4,62.2,35.4,701.4,1,3.05,0.74,synthetic
2026-06-17T17:00:00+00:00,drift-user,17,2,7.67,88.4,62.2,35.4,1250.1,2,2.687,0.74,synthetic
2026-06-17T18:00:00+00:00,drift-user,18,2,7.67,88.4,62.2,35.4,1520.5,1,2.576,0.74,synthetic
2026-06-17T19:00:00+00:00,drift-user,19,2,7.67,88.4,62.2,35.4,1515.4,1,2.651,0.74,synthetic
2026-06-17T20:00:00+00:00,drift-user,20,2,7.67,88.4,62.2,35.4,1055.5,3,2.493,0.74,synthetic
2026-06-17T21:00:00+00:00,drift-user,21,2,7.67,88.4,62.2,35.4,653.4,1,1.798,0.74,synthetic
2026-06-17T22:00:00+00:00,drift-user,22,2,7.67,88.4,62.2,35.4,347.7,3,1.735,0.74,synthetic
2026-06-17T23:00:00+00:00,drift-user,23,2,7.67,88.4,62.2,35.4,169.7,0,1.717,0.74,synthetic
2026-06-18T08:00:00+00:00,drift-user,8,3,8.64,112.4,63.3,50.2,295.0,0,2.835,1.53,synthetic
2026-06-18T09:00:00+00:00,drift-user,9,3,8.64,112.4,63.3,50.2,792.0,2,3.53,1.53,synthetic
2026-06-18T10:00:00+00:00,drift-user,10,3,8.64,112.4,63.3,50.2,1165.7,3,3.233,1.53,synthetic
2026-06-18T11:00:00+00:00,drift-user,11,3,8.64,112.4,63.3,50.2,1015.2,3,4.144,1.53,synthetic
2026-06-18T12:00:00+00:00,drift-user,12,3,8.64,112.4,63.3,50.2,518.3,3,3.759,1.53,synthetic
2026-06-18T13:00:00+00:00,drift-user,13,3,8.64,112.4,63.3,50.2,312.4,2,3.481,1.53,synthetic
2026-06-18T14:00:00+00:00,drift-user,14,3,8.64,112.4,63.3,50.2,266.3,1,3.651,1.53,synthetic
2026-06-18T15:00:00+00:00,drift-user,15,3,8.64,112.4,63.3,50.2,440.7,4,3.165,1.53,synthetic
2026-06-18T16:00:00+00:00,drift-user,16,3,8.64,112.4,63.3,50.2,598.7,2,3.157,1.53,synthetic
2026-06-18T17:00:00+00:00,drift-user,17,3,8.64,112.4,63.3,50.2,1233.6,2,3.836,1.53,synthetic
2026-06-18T18:00:00+00:00,drift-user,18,3,8.64,112.4,63.3,50.2,1377.4,0,2.608,1.53,synthetic
2026-06-18T19:00:00+00:00,drift-user,19,3,8.64,112.4,63.3,50.2,1554.4,0,2.939,1.53,synthetic
2026-06-18T20:00:00+00:00,drift-user,20,3,8.64,112.4,63.3,50.2,1205.2,2,3.149,1.53,synthetic
2026-06-18T21:00:00+00:00,drift-user,21,3,8.64,112.4,63.3,50.2,1120.8,2,3.062,1.53,synthetic
2026-06-18T22:00:00+00:00,drift-user,22,3,8.64,112.4,63.3,50.2,618.1,2,2.466,1.53,synthetic
2026-06-18T23:00:00+00:00,drift-user,23,3,8.64,112.4,63.3,50.2,233.9,2,2.437,1.53,synthetic
2026-06-19T09:00:00+00:00,drift-user,9,4,7.64,77.7,59.7,53.5,385.5,2,2.412,-1.77,synthetic
2026-06-19T10:00:00+00:00,drift-user,10,4,7.64,77.7,59.7,53.5,1013.3,1,2.578,-1.77,synthetic
2026-06-19T11:00:00+00:00,drift-user,11,4,7.64,77.7,59.7,53.5,1229.2,3,2.56,-1.77,synthetic
2026-06-19T12:00:00+00:00,drift-user,12,4,7.64,77.7,59.7,53.5,993.0,2,2.888,-1.77,synthetic
2026-06-19T13:00:00+00:00,drift-user,13,4,7.64,77.7,59.7,53.5,419.1,1,2.811,-1.77,synthetic
2026-06-19T14:00:00+00:00,drift-user,14,4,7.64,77.7,59.7,53.5,308.8,0,2.648,-1.77,synthetic
2026-06-19T15:00:00+00:00,drift-user,15,4,7.64,77.7,59.7,53.5,252.4,1,2.914,-1.77,synthetic
2026-06-19T16:00:00+00:00,drift-user,16,4,7.64,77.7,59.7,53.5,319.1,0,2.671,-1.77,synthetic
2026-06-19T17:00:00+00:00,drift-user,17,4,7.64,77.7,59.7,53.5,545.2,1,2.793,-1.77,synthetic
2026-06-19T18:00:00+00:00,drift-user,18,4,7.64,77.7,59.7,53.5,1294.0,2,2.211,-1.77,synthetic
2026-06-19T19:00:00+00:00,drift-user,19,4,7.64,77.7,59.7,53.5,1433.0,1,2.542,-1.77,synthetic
2026-06-19T20:00:00+00:00,drift-user,20,4,7.64,77.7,59.7,53.5,1694.2,3,2.52,-1.77,synthetic
2026-06-19T21:00:00+00:00,drift-user,21,4,7.64,77.7,59.7,53.5,852.5,1,1.556,-1.77,synthetic
2026-06-19T22:00:00+00:00,drift-user,22,4,7.64,77.7,59.7,53.5,657.0,2,2.352,-1.77,synthetic
2026-06-19T23:00:00+00:00,drift-user,23,4,7.64,77.7,59.7,53.5,103.8,0,1.128,-1.77,synthetic
2026-06-20T09:00:00+00:00,drift-user,9,5,10.04,78.3,59.5,50.1,658.6,1,3.249,-1.57,synthetic
2026-06-20T10:00:00+00:00,drift-user,10,5,10.04,78.3,59.5,50.1,1139.9,1,3.646,-1.57,synthetic
2026-06-20T11:00:00+00:00,drift-user,11,5,10.04,78.3,59.5,50.1,1325.9,2,3.895,-1.57,synthetic
2026-06-20T12:00:00+00:00,drift-user,12,5,10.04,78.3,59.5,50.1,891.5,3,4.697,-1.57,synthetic
2026-06-20T13:00:00+00:00,drift-user,13,5,10.04,78.3,59.5,50.1,443.6,2,4.066,-1.57,synthetic
2026-06-20T14:00:00+00:00,drift-user,14,5,10.04,78.3,59.5,50.1,273.0,2,3.603,-1.57,synthetic
2026-06-20T15:00:00+00:00,drift-user,15,5,10.04,78.3,59.5,50.1,137.5,1,3.475,-1.57,synthetic
2026-06-20T16:00:00+00:00,drift-user,16,5,10.04,78.3,59.5,50.1,326.4,0,3.629,-1.57,synthetic
2026-06-20T17:00:00+00:00,drift-user,17,5,10.04,78.3,59.5,50.1,960.3,2,3.414,-1.57,synthetic
2026-06-20T18:00:00+00:00,drift-user,18,5,10.04,78.3,59.5,50.1,1443.7,2,3.098,-1.57,synthetic
2026-06-20T19:00:00+00:00,drift-user,19,5,10.04,78.3,59.5,50.1,1607.8,2,3.678,-1.57,synthetic
2026-06-20T20:00:00+00:00,drift-user,20,5,10.04,78.3,59.5,50.1,1165.2,3,2.323,-1.57,synthetic
2026-06-20T21:00:00+00:00,drift-user,21,5,10.04,78.3,59.5,50.1,638.1,3,2.439,-1.57,synthetic
2026-06-20T22:00:00+00:00,drift-user,22,5,10.04,78.3,59.5,50.1,293.2,1,2.611,-1.57,synthetic
2026-06-20T23:00:00+00:00,drift-user,23,5,10.04,78.3,59.5,50.1,99.3,1,2.285,-1.57,synthetic
2026-06-21T10:00:00+00:00,drift-user,10,6,9.12,103.0,61.9,20.3,340.5,1,4.273,0.51,synthetic
2026-06-21T11:00:00+00:00,drift-user,11,6,9.12,103.0,61.9,20.3,659.6,3,4.285,0.51,synthetic
2026-06-21T12:00:00+00:00,drift-user,12,6,9.12,103.0,61.9,20.3,800.9,1,4.023,0.51,synthetic
2026-06-21T13:00:00+00:00,drift-user,13,6,9.12,103.0,61.9,20.3,713.1,3,4.67,0.51,synthetic
2026-06-21T14:00:00+00:00,drift-user,14,6,9.12,103.0,61.9,20.3,411.0,2,4.178,0.51,synthetic
2026-06-21T15:00:00+00:00,drift-user,15,6,9.12,103.0,61.9,20.3,313.1,1,3.382,0.51,synthetic
2026-06-21T16:00:00+00:00,drift-user,16,6,9.12,103.0,61.9,20.3,60.3,3,4.096,0.51,synthetic
2026-06-21T17:00:00+00:00,drift-user,17,6,9.12,103.0,61.9,20.3,828.3,0,4.066,0.51,synthetic
2026-06-21T18:00:00+00:00,drift-user,18,6,9.12,103.0,61.9,20.3,1393.9,1,3.835,0.51,synthetic
2026-06-21T19:00:00+00:00,drift-user,19,6,9.12,103.0,61.9,20.3,2020.8,2,3.923,0.51,synthetic
2026-06-21T20:00:00+00:00,drift-user,20,6,9.12,103.0,61.9,20.3,1703.3,0,3.333,0.51,synthetic
2026-06-21T21:00:00+00:00,drift-user,21,6,9.12,103.0,61.9,20.3,1120.9,2,3.414,0.51,synthetic
2026-06-21T22:00:00+00:00,drift-user,22,6,9.12,103.0,61.9,20.3,585.7,1,2.139,0.51,synthetic
2026-06-21T23:00:00+00:00,drift-user,23,6,9.12,103.0,61.9,20.3,207.5,1,2.631,0.51,synthetic
2026-06-22T08:00:00+00:00,drift-user,8,0,8.17,105.7,59.3,42.7,291.8,2,3.402,-1.9,synthetic
2026-06-22T09:00:00+00:00,drift-user,9,0,8.17,105.7,59.3,42.7,855.7,0,2.778,-1.9,synthetic
2026-06-22T10:00:00+00:00,drift-user,10,0,8.17,105.7,59.3,42.7,1074.2,1,3.41,-1.9,synthetic
2026-06-22T11:00:00+00:00,drift-user,11,0,8.17,105.7,59.3,42.7,1128.1,2,3.538,-1.9,synthetic
2026-06-22T12:00:00+00:00,drift-user,12,0,8.17,105.7,59.3,42.7,749.3,4,3.89,-1.9,synthetic
2026-06-22T13:00:00+00:00,drift-user,13,0,8.17,105.7,59.3,42.7,585.5,3,3.757,-1.9,synthetic
2026-06-22T14:00:00+00:00,drift-user,14,0,8.17,105.7,59.3,42.7,374.9,3,3.814,-1.9,synthetic
2026-06-22T15:00:00+00:00,drift-user,15,0,8.17,105.7,59.3,42.7,348.7,2,3.348,-1.9,synthetic
2026-06-22T16:00:00+00:00,drift-user,16,0,8.17,105.7,59.3,42.7,505.7,2,3.114,-1.9,synthetic
2026-06-22T17:00:00+00:00,drift-user,17,0,8.17,105.7,59.3,42.7,963.7,2,3.424,-1.9,synthetic
2026-06-22T18:00:00+00:00,drift-user,18,0,8.17,105.7,59.3,42.7,1351.1,2,3.054,-1.9,synthetic
2026-06-22T19:00:00+00:00,drift-user,19,0,8.17,105.7,59.3,42.7,1730.7,0,3.505,-1.9,synthetic
2026-06-22T20:00:00+00:00,drift-user,20,0,8.17,105.7,59.3,42.7,1204.6,2,3.676,-1.9,synthetic
2026-06-22T21:00:00+00:00,drift-user,21,0,8.17,105.7,59.3,42.7,753.1,1,2.566,-1.9,synthetic
2026-06-22T22:00:00+00:00,drift-user,22,0,8.17,105.7,59.3,42.7,195.4,3,3.087,-1.9,synthetic
2026-06-22T23:00:00+00:00,drift-user,23,0,8.17,105.7,59.3,42.7,137.9,2,2.527,-1.9,synthetic
2026-06-23T08:00:00+00:00,drift-user,8,1,7.25,114.1,59.5,47.9,664.4,0,3.043,-1.27,synthetic
2026-06-23T09:00:00+00:00,drift-user,9,1,7.25,114.1,59.5,47.9,732.6,1,3.256,-1.27,synthetic
2026-06-23T10:00:00+00:00,drift-user,10,1,7.25,114.1,59.5,47.9,1386.0,2,3.068,-1.27,synthetic
2026-06-23T11:00:00+00:00,drift-user,11,1,7.25,114.1,59.5,47.9,1206.5,3,3.145,-1.27,synthetic
2026-06-23T12:00:00+00:00,drift-user,12,1,7.25,114.1,59.5,47.9,1199.8,2,3.437,-1.27,synthetic
2026-06-23T13:00:00+00:00,drift-user,13,1,7.25,114.1,59.5,47.9,643.4,4,3.448,-1.27,synthetic
2026-06-23T14:00:00+00:00,drift-user,14,1,7.25,114.1,59.5,47.9,220.1,1,2.72,-1.27,synthetic
2026-06-23T15:00:00+00:00,drift-user,15,1,7.25,114.1,59.5,47.9,158.7,3,3.994,-1.27,synthetic
2026-06-23T16:00:00+00:00,drift-user,16,1,7.25,114.1,59.5,47.9,429.5,1,3.551,-1.27,synthetic
2026-06-23T17:00:00+00:00,drift-user,17,1,7.25,114.1,59.5,47.9,979.6,0,3.062,-1.27,synthetic
2026-06-23T18:00:00+00:00,drift-user,18,1,7.25,114.1,59.5,47.9,1577.2,2,2.78,-1.27,synthetic
2026-06-23T19:00:00+00:00,drift-user,19,1,7.25,114.1,59.5,47.9,1399.4,3,2.827,-1.27,synthetic
2026-06-23T20:00:00+00:00,drift-user,20,1,7.25,114.1,59.5,47.9,1326.7,1,2.509,-1.27,synthetic
2026-06-23T21:00:00+00:00,drift-user,21,1,7.25,114.1,59.5,47.9,810.9,2,3.016,-1.27,synthetic
2026-06-23T22:00:00+00:00,drift-user,22,1,7.25,114.1,59.5,47.9,643.4,2,2.001,-1.27,synthetic
2026-06-23T23:00:00+00:00,drift-user,23,1,7.25,114.1,59.5,47.9,125.1,0,1.992,-1.27,synthetic
2026-06-24T08:00:00+00:00,drift-user,8,2,7.47,87.7,62.5,38.6,369.5,1,2.683,1.69,synthetic
2026-06-24T09:00:00+00:00,drift-user,9,2,7.47,87.7,62.5,38.6,998.1,3,2.464,1.69,synthetic
2026-06-24T10:00:00+00:00,drift-user,10,2,7.47,87.7,62.5,38.6,1442.0,2,2.971,1.69,synthetic
2026-06-24T11:00:00+00:00,drift-user,11,2,7.47,87.7,62.5,38.6,1362.3,0,2.94,1.69,synthetic
2026-06-24T12:00:00+00:00,drift-user,12,2,7.47,87.7,62.5,38.6,942.7,2,3.439,1.69,synthetic
2026-06-24T13:00:00+00:00,drift-user,13,2,7.47,87.7,62.5,38.6,567.2,0,3.072,1.69,synthetic
2026-06-24T14:00:00+00:00,drift-user,14,2,7.47,87.7,62.5,38.6,334.3,4,2.823,1.69,synthetic
2026-06-24T15:00:00+00:00,drift-user,15,2,7.47,87.7,62.5,38.6,254.9,2,2.429,1.69,synthetic
2026-06-24T16:00:00+00:00,drift-user,16,2,7.47,87.7,62.5,38.6,485.4,2,3.134,1.69,synthetic
2026-06-24T17:00:00+00:00,drift-user,17,2,7.47,87.7,62.5,38.6,539.4,2,3.214,1.69,synthetic
2026-06-24T18:00:00+00:00,drift-user,18,2,7.47,87.7,62.5,38.6,1119.8,2,2.589,1.69,synthetic
2026-06-24T19:00:00+00:00,drift-user,19,2,7.47,87.7,62.5,38.6,1611.6,3,2.505,1.69,synthetic
2026-06-24T20:00:00+00:00,drift-user,20,2,7.47,87.7,62.5,38.6,1541.8,2,2.487,1.69,synthetic
2026-06-24T21:00:00+00:00,drift-user,21,2,7.47,87.7,62.5,38.6,831.8,2,2.58,1.69,synthetic
2026-06-24T22:00:00+00:00,drift-user,22,2,7.47,87.7,62.5,38.6,58.6,4,1.553,1.69,synthetic
2026-06-24T23:00:00+00:00,drift-user,23,2,7.47,87.7,62.5,38.6,17.4,0,2.314,1.69,synthetic
2026-06-25T08:00:00+00:00,drift-user,8,3,8.58,103.6,58.5,38.4,552.9,1,3.506,-1.63,synthetic
2026-06-25T09:00:00+00:00,drift-user,9,3,8.58,103.6,58.5,38.4,984.7,2,3.62,-1.63,synthetic
2026-06-25T10:00:00+00:00,drift-user,10,3,8.58,103.6,58.5,38.4,1142.9,2,3.54,-1.63,synthetic
2026-06-25T11:00:00+00:00,drift-user,11,3,8.58,103.6,58.5,38.4,917.8,1,3.354,-1.63,synthetic
2026-06-25T12:00:00+00:00,drift-user,12,3,8.58,103.6,58.5,38.4,693.8,1,3.663,-1.63,synthetic
2026-06-25T13:00:00+00:00,drift-user,13,3,8.58,103.6,58.5,38.4,551.3,0,3.268,-1.63,synthetic
2026-06-25T14:00:00+00:00,drift-user,14,3,8.58,103.6,58.5,38.4,277.6,1,3.59,-1.63,synthetic
2026-06-25T15:00:00+00:00,drift-user,15,3,8.58,103.6,58.5,38.4,79.1,3,3.493,-1.63,synthetic
2026-06-25T16:00:00+00:00,drift-user,16,3,8.58,103.6,58.5,38.4,383.8,2,3.612,-1.63,synthetic
2026-06-25T17:00:00+00:00,drift-user,17,3,8.58,103.6,58.5,38.4,913.6,3,3.734,-1.63,synthetic
2026-06-25T18:00:00+00:00,drift-user,18,3,8.58,103.6,58.5,38.4,1039.1,2,3.347,-1.63,synthetic
2026-06-25T19:00:00+00:00,drift-user,19,3,8.58,103.6,58.5,38.4,1059.1,2,3.656,-1.63,synthetic
2026-06-25T20:00:00+00:00,drift-user,20,3,8.58,103.6,58.5,38.4,715.8,1,3.572,-1.63,synthetic
2026-06-25T21:00:00+00:00,drift-user,21,3,8.58,103.6,58.5,38.4,828.0,2,3.197,-1.63,synthetic
2026-06-25T22:00:00+00:00,drift-user,22,3,8.58,103.6,58.5,38.4,487.5,0,2.787,-1.63,synthetic
2026-06-25T23:00:00+00:00,drift-user,23,3,8.58,103.6,58.5,38.4,263.0,1,2.585,-1.63,synthetic
2026-06-26T09:00:00+00:00,drift-user,9,4,8.3,114.3,59.3,35.3,625.1,2,3.167,-0.77,synthetic
2026-06-26T10:00:00+00:00,drift-user,10,4,8.3,114.3,59.3,35.3,874.3,0,3.391,-0.77,synthetic
2026-06-26T11:00:00+00:00,drift-user,11,4,8.3,114.3,59.3,35.3,891.9,1,3.32,-0.77,synthetic
2026-06-26T12:00:00+00:00,drift-user,12,4,8.3,114.3,59.3,35.3,328.2,3,3.702,-0.77,synthetic
2026-06-26T13:00:00+00:00,drift-user,13,4,8.3,114.3,59.3,35.3,201.4,2,4.192,-0.77,synthetic
2026-06-26T14:00:00+00:00,drift-user,14,4,8.3,114.3,59.3,35.3,277.7,1,3.722,-0.77,synthetic
2026-06-26T15:00:00+00:00,drift-user,15,4,8.3,114.3,59.3,35.3,442.0,2,3.607,-0.77,synthetic
2026-06-26T16:00:00+00:00,drift-user,16,4,8.3,114.3,59.3,35.3,591.0,1,3.457,-0.77,synthetic
2026-06-26T17:00:00+00:00,drift-user,17,4,8.3,114.3,59.3,35.3,619.4,4,3.951,-0.77,synthetic
2026-06-26T18:00:00+00:00,drift-user,18,4,8.3,114.3,59.3,35.3,433.4,1,3.471,-0.77,synthetic
2026-06-26T19:00:00+00:00,drift-user,19,4,8.3,114.3,59.3,35.3,523.0,3,3.383,-0.77,synthetic
2026-06-26T20:00:00+00:00,drift-user,20,4,8.3,114.3,59.3,35.3,483.0,2,3.181,-0.77,synthetic
2026-06-26T21:00:00+00:00,drift-user,21,4,8.3,114.3,59.3,35.3,696.5,1,2.477,-0.77,synthetic
2026-06-26T22:00:00+00:00,drift-user,22,4,8.3,114.3,59.3,35.3,378.5,3,2.292,-0.77,synthetic
2026-06-26T23:00:00+00:00,drift-user,23,4,8.3,114.3,59.3,35.3,319.7,2,3.065,-0.77,synthetic
2026-06-27T10:00:00+00:00,drift-user,10,5,8.25,103.6,58.5,33.7,474.0,1,3.257,-1.43,synthetic
2026-06-27T11:00:00+00:00,drift-user,11,5,8.25,103.6,58.5,33.7,603.0,3,3.175,-1.43,synthetic
2026-06-27T12:00:00+00:00,drift-user,12,5,8.25,103.6,58.5,33.7,719.4,3,3.75,-1.43,synthetic
2026-06-27T13:00:00+00:00,drift-user,13,5,8.25,103.6,58.5,33.7,463.8,1,3.883,-1.43,synthetic
2026-06-27T14:00:00+00:00,drift-user,14,5,8.25,103.6,58.5,33.7,334.8,1,3.485,-1.43,synthetic
2026-06-27T15:00:00+00:00,drift-user,15,5,8.25,103.6,58.5,33.7,403.3,3,3.186,-1.43,synthetic
2026-06-27T16:00:00+00:00,drift-user,16,5,8.25,103.6,58.5,33.7,716.7,1,3.574,-1.43,synthetic
2026-06-27T17:00:00+00:00,drift-user,17,5,8.25,103.6,58.5,33.7,1086.7,1,4.22,-1.43,synthetic
